,user_txt,user_id
12959,sideeffect,12959
12960,shhha,12960
12961,domedagen,12961
12962,Faileas,12962
12963,Lint02,12963
12964,alpha255,12964
12965,somerville32,12965
12966,grigris,12966
12967,ilovefairuz,12967
12968,g0th,12968
12969,Eo,12969
12970,Ramiro,12970
12971,kerb,12971
12972,djiezes,12972
12973,liuwang,12973
12974,Guest18193,12974
12975,tomreyn,12975
12976,mushrooms,12976
12977,Baylink,12977
12978,vaioubuntu,12978
12979,orbisvicis,12979
12980,anuvrat,12980
12981,josten,12981
12982,_DomY-Dom,12982
12983,ubotu,12983
12984,fluvvell,12984
12985,wmei52yy,12985
12986,TheExplorer,12986
12987,mainer,12987
12988,PanV,12988
12989,jojolu,12989
12990,i00_000i,12990
12991,Xorothal,12991
12992,ctmjr,12992
12993,mib,12993
12994,awhitehatter,12994
12995,kuba7447,12995
12996,ScottG,12996
12997,TimothyP,12997
12998,Vimar,12998
12999,lesa,12999
13000,Survivorman,13000
13001,Mandalord,13001
13002,dan_,13002
13003,threex5,13003
13004,saloomi2012,13004
13005,mort,13005
13006,sinan,13006
13007,kubist,13007
13008,smoke,13008
13009,scott__,13009
13010,rolo,13010
13011,herpingderp1,13011
13012,mads-,13012
13013,BlankVerse,13013
13014,geotsai,13014
13015,Ashkot,13015
13016,sorcerer,13016
13017,Dante,13017
13018,Amber_,13018
13019,Leemp,13019
13020,burke,13020
13021,ConstyXIV,13021
13022,Sa[i]nT,13022
13023,rajiv_,13023
13024,Plizzo,13024
13025,sa_,13025
13026,theCarpenter,13026
13027,Treaver,13027
13028,sadsagfjg,13028
13029,glguy,13029
13030,kurt__,13030
13031,majd,13031
13032,amrik,13032
13033,cdubya,13033
13034,Bitmess,13034
13035,svinoba,13035
13036,pete_,13036
13037,Squa7ch,13037
13038,defile,13038
13039,dave5689,13039
13040,xipi,13040
13041,bronze---,13041
13042,theptr,13042
13043,abze,13043
13044,kaolbrec,13044
13045,d21anthony,13045
13046,mustmodify,13046
13047,keen,13047
13048,madprops,13048
13049,Taffy-nay,13049
13050,wachira,13050
13051,COSMO_,13051
13052,rly_,13052
13053,Kaduptm,13053
13054,jean-claude,13054
13055,Karyom,13055
13056,luisr,13056
13057,patdk-wk,13057
13058,noober,13058
13059,devbasis,13059
13060,maxvi,13060
13061,baxx,13061
13062,xyzzy__,13062
13063,firered365,13063
13064,microtel,13064
13065,squid0,13065
13066,NielsMkn,13066
13067,foxhound,13067
13068,nukeDev,13068
13069,^jirb,13069
13070,g-nome,13070
13071,dethos,13071
13072,last-ottom4n,13072
13073,azjo,13073
13074,xampik,13074
13075,user01,13075
13076,damo22,13076
13077,s1lence,13077
13078,charmer,13078
13079,Ilmen,13079
13080,verges,13080
13081,ltk,13081
13082,tystr,13082
13083,lijero,13083
13084,DigitalNinja,13084
13085,jamescarr_,13085
13086,dmsuperman,13086
13087,MWM,13087
13088,hybr1der,13088
13089,lars,13089
13090,NCS_One,13090
13091,riidom,13091
13092,Boris,13092
13093,SamWeasley,13093
13094,Diranged,13094
13095,jlkinney,13095
13096,angelo,13096
13097,optimizer,13097
13098,spo0kz,13098
13099,walidof,13099
13100,monkeyBox,13100
13101,Indiadev_Techie,13101
13102,Koba,13102
13103,AussieGuy,13103
13104,digdeep,13104
13105,_malajenho_,13105
13106,dro,13106
13107,robert___,13107
13108,Gin,13108
13109,rohit,13109
13110,smusiland,13110
13111,HorzA-,13111
13112,sneakums,13112
13113,dikadika,13113
13114,Michae1,13114
13115,renatoneto,13115
13116,frogzoo_away,13116
13117,LUCHO_2385,13117
13118,tseug,13118
13119,eleazar123,13119
13120,hasta2003_,13120
13121,eddieftwlolz,13121
13122,Karen_m,13122
13123,otman,13123
13124,cstewart,13124
13125,ants,13125
13126,beej_,13126
13127,dns53,13127
13128,LinuxFan47,13128
13129,meeow,13129
13130,jonnyXer0,13130
13131,iZoz,13131
13132,setre,13132
13133,Keiya,13133
13134,MEGAx,13134
13135,madsen,13135
13136,kmyst,13136
13137,pwuertz,13137
13138,bushblows,13138
13139,borat,13139
13140,HowDoI,13140
13141,MartynKeigher,13141
13142,Zemeio,13142
13143,estebandido,13143
13144,chrismir,13144
13145,Messy,13145
13146,Collapse,13146
13147,richardson183,13147
13148,Delty,13148
13149,notze,13149
13150,januszeal,13150
13151,dios_mio,13151
13152,tod,13152
13153,vexaxv,13153
13154,ColD_7,13154
13155,clark,13155
13156,jspaceman,13156
13157,johncoltrane,13157
13158,Arilyn,13158
13159,marky-b,13159
13160,molina,13160
13161,dcode,13161
13162,ronald,13162
13163,charlesay,13163
13164,cheesie,13164
13165,Gacnt,13165
13166,ElLocoGato,13166
13167,depi,13167
13168,b0ot,13168
13169,mascotte,13169
13170,crablouse7,13170
13171,Guest5149,13171
13172,Jemt,13172
13173,Riskbreaker,13173
13174,AmbientMstr,13174
13175,xxyyzz,13175
13176,paulcooperorama,13176
13177,jazzrocker,13177
13178,Guest62966,13178
13179,petervonfrosta,13179
13180,TheRC51,13180
13181,odinX,13181
13182,ray2,13182
13183,up_the_irons,13183
13184,m1r,13184
13185,Hakim1bal,13185
13186,HomingHamster,13186
13187,szx,13187
13188,Note-book,13188
13189,yhager,13189
13190,Guest75506,13190
13191,jbroome,13191
13192,strat50s,13192
13193,Starman,13193
13194,danko123456,13194
13195,tess,13195
13196,Guest73351,13196
13197,cello_rasp,13197
13198,root2_,13198
13199,farous,13199
13200,alex_____,13200
13201,ThePredator,13201
13202,wpgmb,13202
13203,thiebaude,13203
13204,mrbond,13204
13205,jimisrvrox,13205
13206,pydj,13206
13207,sweb,13207
13208,AGSL,13208
13209,marco_,13209
13210,barikoki,13210
13211,M1dn1ght,13211
13212,watnu,13212
13213,yunhual,13213
13214,s33kr,13214
13215,k_sze[work],13215
13216,Asl[a]n,13216
13217,segersjerry,13217
13218,rwat,13218
13219,Award,13219
13220,fy,13220
13221,cobra-the-joker,13221
13222,NoCode,13222
13223,erict15,13223
13224,SoItBegins2,13224
13225,ratrace,13225
13226,poje,13226
13227,n0rman,13227
13228,Everflex,13228
13229,bloodski,13229
13230,blitz,13230
13231,aguitel_,13231
13232,eddym,13232
13233,qt2,13233
13234,Pizbit,13234
13235,newhoa,13235
13236,dakd,13236
13237,ksivaji,13237
13238,zey,13238
13239,LabThug,13239
13240,gnomefreak,13240
13241,ichat_,13241
13242,newuser,13242
13243,digitlman,13243
13244,MasseR,13244
13245,timl,13245
13246,s_kilk,13246
13247,dead,13247
13248,rnk_,13248
13249,calmpitbull,13249
13250,aneptun,13250
13251,Quique,13251
13252,degenorate,13252
13253,nnG,13253
13254,Aerosonic,13254
13255,PeeR,13255
13256,Licker,13256
13257,mage,13257
13258,funkmaster,13258
13259,adub__,13259
13260,PaulCbu,13260
13261,Haris,13261
13262,ahorriblemess,13262
13263,untwisted,13263
13264,webwolf_27,13264
13265,noth,13265
13266,vader1102,13266
13267,luw,13267
13268,meshe,13268
13269,lifebird,13269
13270,procrastubaotr,13270
13271,Pitersburgs,13271
13272,lgc,13272
13273,iworkfromhomeinm,13273
13274,Adium,13274
13275,lordganesh,13275
13276,arog,13276
13277,msalacain,13277
13278,june,13278
13279,Scix,13279
13280,newbie|2,13280
13281,unsobill,13281
13282,mobal,13282
13283,chadmandoo,13283
13284,droidftw_,13284
13285,the_dude_,13285
13286,wowdeb,13286
13287,DrSuess,13287
13288,magicianlord,13288
13289,puffin,13289
13290,Metatron,13290
13291,tdannecy_,13291
13292,JC_Denton_,13292
13293,Fratm,13293
13294,sda,13294
13295,cap0,13295
13296,chaochao,13296
13297,sambagirlx,13297
13298,Gibu,13298
13299,Dr_willis_,13299
13300,Ormie,13300
13301,wolfric,13301
13302,tbharath,13302
13303,tomodo,13303
13304,acerimmer,13304
13305,tium,13305
13306,KarpEnOkk,13306
13307,jordan_,13307
13308,cgs_bob,13308
13309,BananaMaster,13309
13310,iskuhdzljsl,13310
13311,konki,13311
13312,simion314,13312
13313,methods2,13313
13314,Mchammerdad,13314
13315,ksinkar,13315
13316,themike,13316
13317,Anubis,13317
13318,sett,13318
13319,aggro,13319
13320,nguyen,13320
13321,leptone,13321
13322,roya,13322
13323,Arunangshu,13323
13324,bazzer,13324
13325,Rouse,13325
13326,Dezine,13326
13327,sacarlson,13327
13328,tucoz,13328
13329,chewed-on,13329
13330,madstein,13330
13331,cubexombi,13331
13332,gopi,13332
13333,d4rky,13333
13334,qu4nt1n,13334
13335,dahitokiri,13335
13336,ferd,13336
13337,lukio,13337
13338,jewels,13338
13339,Sc0tty-,13339
13340,ndboy,13340
13341,UndiFineD,13341
13342,NoiseBOX,13342
13343,MaT-dg,13343
13344,Somnio,13344
13345,Beavter,13345
13346,polywaffle,13346
13347,sojusnik,13347
13348,MH53_Intel,13348
13349,JaZ969,13349
13350,Widoff,13350
13351,xeniphon,13351
13352,mez,13352
13353,GenericNode,13353
13354,kettel,13354
13355,Huskar,13355
13356,fennecfox_,13356
13357,maddash,13357
13358,lgp171188,13358
13359,Luciole,13359
13360,shifty,13360
13361,winkman,13361
13362,vegeta,13362
13363,reZo,13363
13364,yuiyui,13364
13365,UnholyTerror,13365
13366,ChaosD,13366
13367,aneta_,13367
13368,atlef,13368
13369,MonthOLDpickle,13369
13370,TheMafiaa,13370
13371,TIger_IT,13371
13372,abhi_nav,13372
13373,nil_mane,13373
13374,JustSighDudes,13374
13375,ersatz,13375
13376,tabakhase,13376
13377,ironfoot495,13377
13378,auntiepattykho,13378
13379,hareldvd,13379
13380,pdtpatri2k,13380
13381,idefix,13381
13382,mpm2,13382
13383,cmweb,13383
13384,Arkhana,13384
13385,Arjun,13385
13386,mr392,13386
13387,ba5e,13387
13388,wei,13388
13389,jamesrleimer,13389
13390,Blinny,13390
13391,HAX_TEH_GIBS0N,13391
13392,EvilMonki,13392
13393,sticazzi,13393
13394,n3k0rm_,13394
13395,LargePrime,13395
13396,haakonn_,13396
13397,kei_,13397
13398,paragonc,13398
13399,heyguise,13399
13400,fortunachris,13400
13401,fake51,13401
13402,Endasil,13402
13403,nodnod,13403
13404,ubunbo,13404
13405,OhMyAudi,13405
13406,Died,13406
13407,Cerealkill3r,13407
13408,fyrestrtr,13408
13409,Dan11b,13409
13410,m-c,13410
13411,kenrin,13411
13412,b1gbawx,13412
13413,Amendt,13413
13414,jenda,13414
13415,lxiref,13415
13416,badboyjer,13416
13417,vbgunz,13417
13418,sad_hacker,13418
13419,tomas_,13419
13420,tiglionabbit,13420
13421,datamancer_,13421
13422,haxality_,13422
13423,nibbler,13423
13424,rupan3,13424
13425,dylanc,13425
13426,Agent_Smith,13426
13427,fahim,13427
13428,BilokShem,13428
13429,Erealz,13429
13430,codepython777,13430
13431,Fluid01,13431
13432,teimu,13432
13433,ubuntuaddicted,13433
13434,pcharky,13434
13435,krazykit,13435
13436,brian,13436
13437,superboy,13437
13438,grimboy,13438
13439,cryptodan,13439
13440,poops,13440
13441,ikevin,13441
13442,thux,13442
13443,bookmage,13443
13444,enigma002,13444
13445,balz,13445
13446,mrvayga,13446
13447,Drikan,13447
13448,gom79x,13448
13449,storm,13449
13450,smittix,13450
13451,qqqqq,13451
13452,frosty,13452
13453,Phurl,13453
13454,wil2,13454
13455,shazzr,13455
13456,rymax99,13456
13457,halsteadj,13457
13458,_Brun0_,13458
13459,tournesol,13459
13460,Ursinha,13460
13461,monicat,13461
13462,nnz,13462
13463,mroc,13463
13464,DeepThoughts,13464
13465,Scare|Working,13465
13466,keram,13466
13467,jcdenton,13467
13468,vislumbrante,13468
13469,kizzx2,13469
13470,Arca,13470
13471,josh_1xy,13471
13472,izabera,13472
13473,|aaron,13473
13474,Pinkamena_D,13474
13475,lx45803,13475
13476,dasjoe,13476
13477,mtyhome,13477
13478,chrispingu2,13478
13479,rek,13479
13480,Quan-Time_,13480
13481,nrze,13481
13482,Akiva-Mobile,13482
13483,bring2,13483
13484,grohk,13484
13485,seth1,13485
13486,blackrabbit,13486
13487,Zol,13487
13488,der0b,13488
13489,matto1990,13489
13490,Cygoku,13490
13491,deit,13491
13492,ntzrmtthihu777,13492
13493,Valdus,13493
13494,prashant,13494
13495,Sapentis,13495
13496,superlou,13496
13497,kksafak,13497
13498,hmmm,13498
13499,thrice`,13499
13500,magic_al,13500
13501,neogarfield,13501
13502,blacktears,13502
13503,testme,13503
13504,curvian,13504
13505,Yerushalmi,13505
13506,ACSpike[Work],13506
13507,GarulfoUnix,13507
13508,Tigerfy,13508
13509,r0bby,13509
13510,stinky,13510
13511,trincio,13511
13512,jauntyjoe,13512
13513,bandroidx,13513
13514,pvT,13514
13515,chainlynx,13515
13516,Azul,13516
13517,Guest90325,13517
13518,nick_,13518
13519,Stimulus_solutio,13519
13520,Lil_Shank,13520
13521,judari_,13521
13522,wesleytelecom,13522
13523,rizole,13523
13524,No1Viking,13524
13525,raj,13525
13526,gasull,13526
13527,disasm,13527
13528,Rocky,13528
13529,pankaj,13529
13530,Ploploploop,13530
13531,ibuclaw,13531
13532,Razec,13532
13533,Elw3,13533
13534,UbbyCD,13534
13535,cypo,13535
13536,b17ChX,13536
13537,calk,13537
13538,xeer,13538
13539,Adam,13539
13540,wizrd,13540
13541,faryshta,13541
13542,eltigre,13542
13543,cimpli,13543
13544,SuseUX,13544
13545,Elementalist,13545
13546,s3a,13546
13547,SirGrok,13547
13548,pepee,13548
13549,PseudoPlacebo,13549
13550,doublel93,13550
13551,djshotglass,13551
13552,CardinalFang,13552
13553,Jessica,13553
13554,marenz__,13554
13555,sixofour,13555
13556,litercola,13556
13557,ohyouknow1987,13557
13558,alex87,13558
13559,bedreamer,13559
13560,Symphonym,13560
13561,cfreeze,13561
13562,NativeAngels,13562
13563,winem,13563
13564,ArmaganKoca,13564
13565,rnd_null,13565
13566,capsicum1,13566
13567,despen,13567
13568,Locke,13568
13569,taxman,13569
13570,rattking,13570
13571,billy_,13571
13572,norton,13572
13573,ash__,13573
13574,turbolover,13574
13575,awunui,13575
13576,Dante123,13576
13577,zally666,13577
13578,l0n,13578
13579,wizard_,13579
13580,orb01,13580
13581,BrixSat,13581
13582,the_curator,13582
13583,pyarun,13583
13584,steve84_,13584
13585,MJ_,13585
13586,Dave-Maydew,13586
13587,storm_zen,13587
13588,agile_prg,13588
13589,FC|Crane,13589
13590,BrownMan,13590
13591,holden,13591
13592,NkZ,13592
13593,noname_,13593
13594,NetCatty_,13594
13595,matin,13595
13596,sparks_,13596
13597,nigue,13597
13598,Johnny_Linux,13598
13599,ubuntero22,13599
13600,skathirgamu,13600
13601,slylock_,13601
13602,bart,13602
13603,blakkheim,13603
13604,sleipnir,13604
13605,j800r,13605
13606,Silenced,13606
13607,shazbotmcnasty,13607
13608,bnovc,13608
13609,Fub,13609
13610,Chuck_Norris,13610
13611,_helios_,13611
13612,[revamped],13612
13613,nirir,13613
13614,Finetundar,13614
13615,froglok,13615
13616,gnugr,13616
13617,psychopathic,13617
13618,Baconizer,13618
13619,Fersure|brb,13619
13620,fred__,13620
13621,mack,13621
13622,boichev,13622
13623,Grant_P,13623
13624,Jesse1,13624
13625,Skrot,13625
13626,rofljohn,13626
13627,mawst,13627
13628,najmul,13628
13629,_2_landa,13629
13630,bytesaber,13630
13631,Azjo,13631
13632,froggyman,13632
13633,roseman,13633
13634,wouterl,13634
13635,crazyduck2,13635
13636,_boot,13636
13637,exwindozeuser,13637
13638,brrrt,13638
13639,owen1,13639
13640,unimatrix9,13640
13641,Dersursine,13641
13642,shicky256,13642
13643,shanahan,13643
13644,dutch,13644
13645,BigCanOfTuna,13645
13646,himanshu,13646
13647,norinder,13647
13648,lasers,13648
13649,CharlieSu,13649
13650,drummer87,13650
13651,KrimZon^,13651
13652,coldsteal,13652
13653,RORgasm,13653
13654,sdakak,13654
13655,valmir,13655
13656,crab2313,13656
13657,XxValetexX,13657
13658,leonel,13658
13659,xixor,13659
13660,livingdaylight,13660
13661,JohnnyW78,13661
13662,deviad,13662
13663,Jedrick,13663
13664,Othi`,13664
13665,yo2lux,13665
13666,n5721,13666
13667,ristra,13667
13668,pilas,13668
13669,Maimster,13669
13670,Striss,13670
13671,mrfed87,13671
13672,Cubensis,13672
13673,l0bster,13673
13674,amol112,13674
13675,bakytn,13675
13676,manisabri_,13676
13677,nameless`,13677
13678,Hoobly,13678
13679,jhambo,13679
13680,robbiethe1st,13680
13681,coldfish,13681
13682,guardianx,13682
13683,Bacon,13683
13684,willzzz,13684
13685,kamizhiro,13685
13686,aorthr33,13686
13687,smo,13687
13688,robod,13688
13689,Placid,13689
13690,Danskmand,13690
13691,undertaker,13691
13692,Tayl,13692
13693,qwiksilver711_,13693
13694,ned,13694
13695,slashdotever,13695
13696,theoceaniscool,13696
13697,BlackBomb,13697
13698,tacocat_,13698
13699,nopea,13699
13700,adrian_lc,13700
13701,dimeotane,13701
13702,mercury1,13702
13703,Iam1,13703
13704,popl,13704
13705,raymondillo,13705
13706,Hemangpatel,13706
13707,gregoru,13707
13708,fofanaseedy,13708
13709,wasauce,13709
13710,lo127,13710
13711,alado2,13711
13712,andruk,13712
13713,hiatus,13713
13714,goofSurveilance,13714
13715,tripp,13715
13716,rmd_,13716
13717,backupquestion,13717
13718,Gadg3t,13718
13719,Polypterus,13719
13720,ianorlin,13720
13721,chris_,13721
13722,Brainyiscool,13722
13723,Marenz,13723
13724,confoocious,13724
13725,moustafa,13725
13726,sheng,13726
13727,sethj,13727
13728,Guest82138,13728
13729,kumar__,13729
13730,lc,13730
13731,chilli0,13731
13732,Kamus_H_Zwisch,13732
13733,frank_,13733
13734,Goodspeed,13734
13735,Sirkill2,13735
13736,BenZor|Lap,13736
13737,spideyman,13737
13738,dogbert2,13738
13739,Nutubuntu,13739
13740,anabain,13740
13741,Pokeruler,13741
13742,Rimann,13742
13743,milligan_,13743
13744,evilbug,13744
13745,tarikk,13745
13746,silverrocker,13746
13747,van,13747
13748,StephenL,13748
13749,Hackmo,13749
13750,the_mr_bong_show,13750
13751,Lindar,13751
13752,b0xxy,13752
13753,nimdAHK,13753
13754,pianoboy3333,13754
13755,maebmij,13755
13756,darius93,13756
13757,ycyclist,13757
13758,lordi_,13758
13759,kmak,13759
13760,dickGraySon,13760
13761,KRomeleoN,13761
13762,kevogod,13762
13763,slutgarden,13763
13764,R1cochet,13764
13765,netsrot,13765
13766,mandje,13766
13767,Dudytz,13767
13768,Rattboi,13768
13769,somsip,13769
13770,DalekSec,13770
13771,mrglinux,13771
13772,L3dPlatedLinux,13772
13773,Centaur5,13773
13774,nicedreams,13774
13775,soyporti,13775
13776,CheetahMk2,13776
13777,Kl23Mno,13777
13778,HAVOC_,13778
13779,BlackRece,13779
13780,marxjohnson,13780
13781,Evaldas,13781
13782,mati__,13782
13783,SuperLag,13783
13784,SVisor,13784
13785,arcad3,13785
13786,mathieu_,13786
13787,Monti,13787
13788,centrx,13788
13789,fl1,13789
13790,jenda_very_busy,13790
13791,madar,13791
13792,ubuntuisloved,13792
13793,WebDawg,13793
13794,sunny_,13794
13795,R3db3ard,13795
13796,jeniffer,13796
13797,nullbyte_,13797
13798,torak,13798
13799,lehzm,13799
13800,LOQUiLLO_,13800
13801,Scriptonaut,13801
13802,tanhya,13802
13803,yggdrasil,13803
13804,krzkrz,13804
13805,g00053,13805
13806,rikman,13806
13807,MenZa`,13807
13808,CantThinkOfANick,13808
13809,NeilyBoy,13809
13810,Ubulindy,13810
13811,Zardiac,13811
13812,markitoxs,13812
13813,MacLinuxMaster,13813
13814,Zyferian,13814
13815,yuriyvid,13815
13816,Z3,13816
13817,deepbluegene,13817
13818,sexcopter8000m,13818
13819,_tcc,13819
13820,IntuitiveNipple,13820
13821,sss314,13821
13822,abcdefghi,13822
13823,king-rapper,13823
13824,lana,13824
13825,WickedWiccan,13825
13826,phoenician,13826
13827,l00p,13827
13828,Phyto,13828
13829,uni4dfx,13829
13830,nubbe,13830
13831,crouton,13831
13832,noc_,13832
13833,gmoore,13833
13834,Sumdumguy,13834
13835,mic_p,13835
13836,nayif,13836
13837,qmf,13837
13838,alfermp,13838
13839,crafton,13839
13840,realcoolguy,13840
13841,odyssey4me,13841
13842,aaron_,13842
13843,chasmarang,13843
13844,devcros7s,13844
13845,Cousss,13845
13846,_Neytiri_,13846
13847,glitchfix[m],13847
13848,echosa,13848
13849,NewUbun,13849
13850,MisterN,13850
13851,gerep,13851
13852,fes,13852
13853,jones-,13853
13854,Majic,13854
13855,ubernets,13855
13856,AfroRowan,13856
13857,Steve[cloud],13857
13858,jeevanus,13858
13859,Boxedman,13859
13860,schmity,13860
13861,bubba_,13861
13862,kylemm,13862
13863,dawnfading,13863
13864,bracksisahobo,13864
13865,hojo,13865
13866,tmerr,13866
13867,ALEJO,13867
13868,hyde_,13868
13869,terahert,13869
13870,supertanker,13870
13871,scanwinder,13871
13872,cosimo321,13872
13873,tadzhikaz,13873
13874,SERVER_08,13874
13875,Klaidas,13875
13876,pc22,13876
13877,dmaxx,13877
13878,thanhkiet,13878
13879,VOYAGER,13879
13880,Freb,13880
13881,ddoom_,13881
13882,clue_h,13882
13883,Wipster,13883
13884,jacer,13884
13885,rrm,13885
13886,mitchell,13886
13887,Aemaeth,13887
13888,knightnvy,13888
13889,x-code,13889
13890,Qwerty,13890
13891,frenchgit,13891
13892,demoneye,13892
13893,Twinkletoes,13893
13894,function9x,13894
13895,ubuntufreak,13895
13896,klos,13896
13897,tristan_,13897
13898,ChrisAshton84,13898
13899,phdmybest,13899
13900,ihre,13900
13901,mpool,13901
13902,liable,13902
13903,nylund,13903
13904,leonardo,13904
13905,Wille_eee,13905
13906,larsemil,13906
13907,Netcad,13907
13908,kyniker,13908
13909,j_,13909
13910,arooni_,13910
13911,hopohopo,13911
13912,geoff918,13912
13913,manojkumar,13913
13914,darque,13914
13915,bloodbender,13915
13916,nhaz,13916
13917,hitman,13917
13918,tgb,13918
13919,Boot_Unit,13919
13920,Sample,13920
13921,jdrake,13921
13922,datname0x,13922
13923,xored,13923
13924,phrizer,13924
13925,Rambo3,13925
13926,pythonscript,13926
13927,netdu1,13927
13928,lqypats9826,13928
13929,mnepton,13929
13930,ojii,13930
13931,Pntkl,13931
13932,syrius,13932
13933,Cas,13933
13934,gunnarahlberg,13934
13935,Tobias92,13935
13936,ruffleS,13936
13937,isaac_,13937
13938,qiyong,13938
13939,APERSON,13939
13940,toony,13940
13941,p4,13941
13942,oO[NOVA]Oo,13942
13943,whar,13943
13944,kafeine,13944
13945,gwinbee,13945
13946,dangerdave,13946
13947,jimmy51_,13947
13948,AnRkey,13948
13949,harsh343,13949
13950,babio,13950
13951,johan__,13951
13952,deyvidey,13952
13953,five_laptop,13953
13954,yaaar,13954
13955,joseph,13955
13956,nicholas,13956
13957,HorizonXP,13957
13958,Cerrdor,13958
13959,shesaidohyea,13959
13960,SinPro,13960
13961,rage,13961
13962,jaesii,13962
13963,Vtec,13963
13964,gassho,13964
13965,Dragoonz,13965
13966,MaxeyPad,13966
13967,gio1983,13967
13968,Onixs,13968
13969,curut,13969
13970,toothe,13970
13971,Duke_Harris,13971
13972,chetnick,13972
13973,gradin,13973
13974,Nasder,13974
13975,SoulChild,13975
13976,Guest76998,13976
13977,monkd,13977
13978,drew_chicago,13978
13979,Daemon_,13979
13980,blueghost,13980
13981,stryakr,13981
13982,yurimxpxman,13982
13983,jwdavidjw,13983
13984,schilli,13984
13985,nperea,13985
13986,domo_,13986
13987,Frozenthia,13987
13988,NoOova,13988
13989,adriennbox,13989
13990,h1st0,13990
13991,drivetrax,13991
13992,punisher,13992
13993,bpont,13993
13994,kyo,13994
13995,witek,13995
13996,bennyatc,13996
13997,void_,13997
13998,jost,13998
13999,q_,13999
14000,sixstorm,14000
14001,ogre,14001
14002,fs242,14002
14003,hajhatten,14003
14004,kgs,14004
14005,Optimus55,14005
14006,scott,14006
14007,jc,14007
14008,phil56,14008
14009,tuhl__,14009
14010,_Spire_,14010
14011,DXBLouie,14011
14012,amigappc,14012
14013,bazZ061,14013
14014,vIkSiT,14014
14015,Popopo,14015
14016,Cheekio,14016
14017,Datad,14017
14018,AyueLee,14018
14019,Mr_Smiley,14019
14020,FX,14020
14021,Darcy,14021
14022,andylcp,14022
14023,bulletxt,14023
14024,babalu,14024
14025,Phoenix1969,14025
14026,Carborane,14026
14027,ravigdrk,14027
14028,Oly_mk2,14028
14029,nathalie,14029
14030,len,14030
14031,musikera,14031
14032,viktis,14032
14033,winking,14033
14034,piller,14034
14035,erobinson,14035
14036,ernz,14036
14037,superchode|fu,14037
14038,bmxscott1993,14038
14039,TiK,14039
14040,LapatiK,14040
14041,parcs,14041
14042,holycow,14042
14043,Ushanka,14043
14044,KJ4HZW,14044
14045,Aldo,14045
14046,zero666,14046
14047,mirko1,14047
14048,conor,14048
14049,Dr_Melectaus,14049
14050,l4ng1t,14050
14051,siratik000,14051
14052,bonjoyee,14052
14053,adrian_1908,14053
14054,oz7t,14054
14055,Orphee,14055
14056,Zhaboo,14056
14057,shinobi_420,14057
14058,ghost_,14058
14059,neal__,14059
14060,Thomas2,14060
14061,tristan__,14061
14062,RussellGee,14062
14063,rPro|dB},14063
14064,pepsi,14064
14065,MEtaLpREs_,14065
14066,lechter,14066
14067,Dovid,14067
14068,xrandr,14068
14069,brainwash_,14069
14070,mart,14070
14071,cokeslut,14071
14072,nerdsquad3210,14072
14073,haruuhi,14073
14074,linuxson,14074
14075,MKR,14075
14076,jdh6403,14076
14077,j2,14077
14078,xerox_,14078
14079,kthomas_vh,14079
14080,`blackmk4`linux,14080
14081,SilverLion,14081
14082,yatesy,14082
14083,kevogod_,14083
14084,mskazmii,14084
14085,sanmarcos,14085
14086,allballs,14086
14087,michael_2015,14087
14088,MaKc,14088
14089,__goo__,14089
14090,Judeglass,14090
14091,raulh,14091
14092,UpBrain,14092
14093,mmercer,14093
14094,starscream[2],14094
14095,Amarok--,14095
14096,ubuntero,14096
14097,tate,14097
14098,jeeaar,14098
14099,strapippo,14099
14100,mawels,14100
14101,gain,14101
14102,jremes,14102
14103,pinkpanther,14103
14104,kazim59,14104
14105,LJHarb,14105
14106,redbrain,14106
14107,Xana,14107
14108,ceplinschi,14108
14109,Inf3ctedfx,14109
14110,gotwig,14110
14111,SaucisseCocktail,14111
14112,zerl,14112
14113,reinis_steins,14113
14114,toxicfume,14114
14115,kinle,14115
14116,apleersdf,14116
14117,Lokadin,14117
14118,filmgeek,14118
14119,TiLAK,14119
14120,odd-,14120
14121,Pepelargo,14121
14122,matti_,14122
14123,LordElph,14123
14124,zack263,14124
14125,smmagic,14125
14126,DeltaS4,14126
14127,bcron,14127
14128,PeteOnline,14128
14129,und3rgr0undz3r0,14129
14130,zrothe,14130
14131,Fillado,14131
14132,Uldics,14132
14133,the20yr,14133
14134,fiendskull9,14134
14135,TheSov,14135
14136,[PervertedMonk],14136
14137,Drew`,14137
14138,moDumass,14138
14139,misfit_toy,14139
14140,bjmg,14140
14141,thomedy,14141
14142,Souljah,14142
14143,francy,14143
14144,Shorty--,14144
14145,sophie_,14145
14146,dave84,14146
14147,marcin_ant,14147
14148,surplusxmas_,14148
14149,gsilva,14149
14150,digbychicken,14150
14151,LaschW,14151
14152,emilia,14152
14153,Eric7,14153
14154,simeon,14154
14155,Anonymous83n,14155
14156,rio,14156
14157,usr13,14157
14158,matthew_w,14158
14159,Tyrath,14159
14160,l3d,14160
14161,melazyboy,14161
14162,diesel,14162
14163,Ekenkrona,14163
14164,yocs0000,14164
14165,mikul,14165
14166,merma,14166
14167,osolus,14167
14168,zacky83,14168
14169,trygvebw,14169
14170,afmlegend,14170
14171,Polah,14171
14172,pikoopnbcq,14172
14173,the_hatter,14173
14174,elementary-site1,14174
14175,eigenlambda,14175
14176,MrHanjrah,14176
14177,Hrundik1,14177
14178,HeliusCron,14178
14179,parapan,14179
14180,theeclipse,14180
